TESTNUMBER	WO	TESTSN	OPERATION	PN	EQUPMENT	FIXTUREID	TESTRESULT	TESTOP	TESTDATE	TESTREASON	TEST_STATUS	CHNumber	CH_Pass_Fail	FailureCodeID	Power(dBm)	Bias_Setpoint	Tops_Setpoint	RxP1	DD_RxP1	dRxP1	Rxp_Offset	Rxp_Slope	DDMI_TxP	dTxP	Txp_Offset	Txp_Slope	Tops_off	I2C_Vcc	DDMI_Vcc	dVcc(%)	Vcc_Offset	Vcc_Slope	DDMI_Temp	Tx_Disable(dBm)	Tops_Mid	TXP_MPDOut_4.5dB	TXP_MPDOut_3.5dB	TXP_MPDOut_3dB	TXP_MPDOut_2.5dB	Outer_OMA(dB)	Outer_ER(dB)	TDECQ(dB)	OMA_TDECQ(dB)	RLM	Ceq(dB)	TDECQ_Ceq(dB)	Rise_Time(ps)	Fall_Time(ps)	DDMI_Bias(mA)	WL(nm)	error_WL(nm)	ndB_Width(nm)	SMSR(dB)	LOS_A	LOS_D	LOS_Hys	Tops_room	Case_Temp	dTemp	Tempoffset	ICC(mA)	HP_CP(W)	Location	Port_SN	AOIBert_SN	Overshoot	Undershoot	TDECQ_4.8E-6	Vbias	Tap2	Tap3	Low_Eye	Sen_MSB	OMA_Sen_MSB	Sen_LSB	OMA_Sen_LSB	LD_Temp	Mode_hopping2	DSP_VCC2.6	DSP_VCC1.8	DSP_VCC0.9	DSP_VCC0.7	LD_Temp_Cal	DSP_Temp	DSP_Temp_Cal	NTC_Temp	Up_Eye	MSB_BER	LSB_BER	Level0	Level1	Level2	Level3	Mode_hopping	Sen	OMA_Sen	RSSI
A2026022401371943076	240016222	P174253303448	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83871	2026/2/24 01:37	0	0	8_HT	Pass	0	2.2	462	980	-6	-5.95	-0.05	-53.26	14.43	3.18	-0.98	-586.39	54.37	1.51	3.28	3.27	0.01	499.51	24.17	73.25	-32.71						2.41	5.07	1.38	1.03	0.986	0.81	0.57	8.82	9.85	330	1313.74	2.74	0.17	55.96	-13.5	-11.7	1.8	0	72.04	-1.22	0.37	3767.5	12.36	B Slot4 Port1	B2025061904	03B	10.06	9.24	2.87	5	-95	780	1060	-8.71	-8.77	-8.73	-8.78	72.08	-0.29	2.3919	1.7534	0.9353	0.6337	74.16	90	80.9	70.31	2000	2.00E-06	2.00E-06	724.85	1302.02	1879.75	2463.23	-0.01			
A2026022404040323566	240016222	P174253303449	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 04:04	0	0	1_HT	Pass	0	1.97	308	727	-6	-5.85	-0.15	-103.1	14.71	2.09	-0.12	442.71	64.72	0.84	3.28	3.26	0.02	413.16	24.22	73.55	-32.08						2.16	5.04	1.67	0.49	0.991	0.8	0.87	10.29	10.15	299	1313.4	2.4	0.17	55.57	-13.5	-11.5	2	0	73.02	-0.54	-1.82	3867.5	12.67	B Slot4 Port1	B2025061904	03B	9.76	9.31	2.38	5	-95	780	1060	-9.18	-9.24	-9.13	-9.18	73.13	-0.3	2.3919	1.7448	0.9438	0.6435	75.17	93	83.58	72.02	2000	2.00E-06	2.00E-06	737.14	1310.47	1887.42	2464.58	-0.08			
A2026022404040323566	240016222	P174253303449	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 04:04	0	0	2_HT	Pass	0	1.52	308	747	-6	-6.29	0.29	-79.18	14.39	2.4	-0.88	-27.35	71.36	1.34	3.28	3.26	0.02	413.16	24.22	73.55	-28.91						1.73	5.07	1.39	0.34	0.973	0.62	0.77	9.12	9.85	299	1313.4	2.4	0.17	55.54	-13.1	-11.1	2	0	73.02	-0.54	-1.82	3867.5	12.67	B Slot4 Port1	B2025061904	03B	10.07	9.09	2.34	5	-95	780	1060	-8.77	-8.82	-8.5	-8.56	73.13	-0.3	2.3919	1.7448	0.9438	0.6435	75.17	93	83.58	72.02	2000	2.00E-06	2.00E-06	643.71	1143.7	1653.68	2164.45	-0.08			
A2026022404040323566	240016222	P174253303449	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 04:04	0	0	3_HT	Pass	0	1.11	308	656	-6	-5.77	-0.23	-98.53	15.26	2.27	-1.16	341.95	67.43	1.8	3.28	3.26	0.02	413.16	24.22	73.55	-29.7						1.51	5.35	1.6	-0.09	0.96	0.74	0.86	9.71	9.56	299	1313.4	2.4	0.17	55.61	-13.7	-11.7	2	0	73.02	-0.54	-1.82	3867.5	12.67	B Slot4 Port1	B2025061904	03B	8.84	8.25	2.61	5	-95	780	1060	-8.89	-8.94	-8.68	-8.74	73.13	-0.31	2.3919	1.7448	0.9438	0.6435	75.17	93	83.58	72.02	2000	2.00E-06	2.00E-06	549.55	1009.54	1479.36	1957.39	-0.09			
A2026022404040323566	240016222	P174253303449	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 04:04	0	0	4_HT	Pass	0	0.86	308	824	-6	-6.36	0.36	-99.02	14.27	1.53	-0.67	-652.22	63.51	1.73	3.28	3.26	0.02	413.16	24.22	73.55	-27.63						1.03	5	1.64	-0.61	0.988	0.54	1.1	8.24	9.71	299	1313.4	2.4	0.17	55.63	-12.9	-10.9	2	0	73.02	-0.54	-1.82	3867.5	12.67	B Slot4 Port1	B2025061904	03B	9.68	8.41	2.67	5	-95	780	1060	-8.72	-8.77	-8.51	-8.57	73.13	-0.3	2.3919	1.7448	0.9438	0.6435	75.17	93	83.58	72.02	2000	2.00E-06	2.00E-06	584.45	1032.22	1476.55	1919.77	-0.08			
A2026022404040323566	240016222	P174253303449	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 04:04	0	0	5_HT	Pass	0	1.09	401	1126	-6	-6.04	0.04	-67.93	15.04	2.65	-1.56	49.87	55.82	1.84	3.28	3.26	0.02	413.16	24.22	73.55	-25.45						1.29	5.05	1.54	-0.25	0.959	0.8	0.74	9.56	10	274	1313.95	2.95	0.16	42.22	-13.5	-11.5	2	0	73.02	-0.54	-1.82	3867.5	12.67	B Slot4 Port1	B2025061904	03B	9.28	8.45	2.99	5	-95	780	1060	-8.54	-8.6	-8.25	-8.3	73.07	-0.36	2.3919	1.7448	0.9438	0.6435	75.16	93	83.58	72.02	2000	2.00E-06	2.00E-06	566.37	997.4	1439.94	1886.46	-0.14			
A2026022404040323566	240016222	P174253303449	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 04:04	0	0	6_HT	Pass	0	1.1	401	1005	-6	-6.28	0.28	-99.46	13.41	2.52	-1.42	352.7	53.21	2.39	3.28	3.26	0.02	413.16	24.22	73.55	-25.26						1.49	5.34	1.43	0.06	0.951	0.56	0.87	8.97	9.26	274	1313.95	2.95	0.17	42.14	-13.1	-11.1	2	0	73.02	-0.54	-1.82	3867.5	12.67	B Slot4 Port1	B2025061904	03B	9.71	8.85	2.79	5	-95	780	1060	-8.94	-9	-8.67	-8.72	73.07	-0.37	2.3919	1.7448	0.9438	0.6435	75.16	93	83.58	72.02	2000	2.00E-06	2.00E-06	542.27	994.52	1460.59	1932.86	-0.15			
A2026022404040323566	240016222	P174253303449	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 04:04	0	0	7_HT	Pass	0	1.29	401	1150	-6	-5.57	-0.43	-67.93	15.04	2.57	-1.28	532.29	47.07	0.96	3.28	3.26	0.02	413.16	24.22	73.55	-24.87						1.76	5.46	1.52	0.24	0.951	0.86	0.66	10	10.44	273	1313.95	2.95	0.17	41.96	-13.9	-11.9	2	0	73.02	-0.54	-1.82	3867.5	12.67	B Slot4 Port1	B2025061904	03B	9.78	8.52	2.58	5	-95	780	1060	-8.68	-8.74	-8.64	-8.7	73.07	-0.37	2.3919	1.7448	0.9438	0.6435	75.16	93	83.58	72.02	2000	2.00E-06	2.00E-06	549.49	1026.35	1515.43	2015.77	-0.15			
A2026022404040323566	240016222	P174253303449	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 04:04	0	0	8_HT	Pass	0	1.14	401	1055	-6	-5.92	-0.08	-76.46	14.55	1.72	-0.58	752.43	39.7	2.37	3.28	3.26	0.02	413.16	24.22	73.55	-30.05						1.35	5.06	1.26	0.09	0.986	0.63	0.63	9.56	9.71	273	1313.95	2.95	0.17	42.1	-13.7	-11.5	2.2	0	73.02	-0.54	-1.82	3867.5	12.67	B Slot4 Port1	B2025061904	03B	10.36	8.57	2.21	5	-95	780	1060	-8.76	-8.82	-8.77	-8.82	73.07	-0.38	2.3919	1.7448	0.9438	0.6435	75.16	93	83.58	72.02	2000	2.00E-06	2.00E-06	573.76	1024.14	1472.36	1926.38	-0.16			
A2026022408383994241	240016222	P174253303455	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:38	0	0	1_HT	Pass	0	1.23	270	837	-6	-5.63	-0.37	-78	16.09	2.19	-0.96	489.08	73.73	1.91	3.27	3.27	0	34.81	24.46	73.89	-19.05						1.54	5.21	1.35	0.19	0.922	0.73	0.62	9.26	10	323	1313.01	2.01	0.17	55.63	-13.7	-11.9	1.8	0	72.61	-1.28	0.33	3871.25	12.68	B Slot4 Port1	B2025061904	03B	10.09	8.07	2.67	5	-95	780	1060	-9.11	-9.16	-8.98	-9.03	72.08	-0.09	2.3785	1.7375	0.9451	0.6374	74.05	91	81.79	71.3	2000	2.00E-06	2.00E-06	584.73	1045.81	1526.71	2023.97	0.14			
A2026022408383994241	240016222	P174253303455	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:38	0	0	2_HT	Pass	0	1.72	270	1005	-6	-5.87	-0.13	-68.02	15.26	2.13	-0.41	537.06	66.15	1.87	3.27	3.27	0	34.81	24.46	73.89	-18.48						1.78	4.85	1.32	0.46	0.982	0.55	0.77	9.41	8.97	323	1313.01	2.01	0.17	55.6	-13.5	-11.5	2	0	72.61	-1.28	0.33	3871.25	12.68	B Slot4 Port1	B2025061904	03B	9.31	8.87	2.44	5	-95	780	1055	-9.07	-9.12	-8.76	-8.81	72.08	-0.09	2.3785	1.7375	0.9451	0.6374	74.05	91	81.79	71.3	1995	2.00E-06	2.00E-06	683.13	1182.72	1688.34	2195.42	0.14			
A2026022408383994241	240016222	P174253303455	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:38	0	0	3_HT	Pass	0	1.74	270	958	-6	-5.75	-0.25	-15.74	15.39	2.53	-0.79	117.72	76.1	0.71	3.27	3.27	0	34.81	24.46	73.89	-19.21						2	5.13	1.39	0.61	0.975	0.73	0.66	9.71	9.56	323	1313.01	2.01	0.17	55.5	-13.9	-11.9	2	0	72.61	-1.28	0.33	3871.25	12.68	B Slot4 Port1	B2025061904	03B	9.43	8.21	2.29	5	-95	780	1065	-9.05	-9.11	-8.73	-8.78	72.08	-0.09	2.3785	1.7375	0.9451	0.6374	74.05	91	81.79	71.3	2005	2.00E-06	2.00E-06	655.99	1170.48	1692.25	2218.74	0.14			
A2026022408383994241	240016222	P174253303455	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:38	0	0	4_HT	Pass	0	1.77	270	940	-6	-6.04	0.04	-38.51	14.63	2.52	-0.75	-102.2	81.68	2.36	3.27	3.27	0	34.81	24.46	73.89	-18.39						1.65	4.62	1.44	0.21	0.987	0.6	0.84	9.26	9.41	323	1313.01	2.01	0.16	55.77	-13.5	-11.5	2	0	72.61	-1.28	0.33	3871.25	12.68	B Slot4 Port1	B2025061904	03B	9.89	8.77	2.38	5	-95	780	1060	-9.2	-9.26	-8.93	-8.99	72.08	-0.09	2.3785	1.7375	0.9451	0.6374	74.05	91	81.79	71.3	2000	2.00E-06	2.00E-06	734.25	1230.76	1722.48	2214.08	0.14			
A2026022408383994241	240016222	P174253303455	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:38	0	0	5_HT	Pass	0	1.76	290	849	-6	-6.05	0.05	-61.91	15.62	2.63	-0.87	-527.15	88.12	1.04	3.27	3.27	0	34.81	24.46	73.89	-22.58						1.83	4.87	1.63	0.2	0.959	0.7	0.93	8.97	9.71	291	1313.04	2.04	0.17	47.67	-13.3	-11.5	1.8	0	72.61	-1.28	0.33	3871.25	12.68	B Slot4 Port1	B2025061904	03B	9.61	8.27	2.58	5	-95	780	1045	-8.8	-8.86	-8.64	-8.69	71.84	-0.07	2.3785	1.7375	0.9451	0.6374	73.85	91	81.79	71.3	1985	2.00E-06	2.00E-06	745.88	1273.44	1816.04	2361.33	0.16			
A2026022408383994241	240016222	P174253303455	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:38	0	0	6_HT	Pass	0	1.23	290	843	-6	-5.71	-0.29	-31.57	15.17	2.3	-1.07	237.7	76.15	2.3	3.27	3.27	0	34.81	24.46	73.89	-24.31						1.35	4.94	1.59	-0.24	0.961	0.67	0.92	9.12	9.85	291	1313.04	2.04	0.17	47.6	-13.9	-11.9	2	0	72.61	-1.28	0.33	3871.25	12.68	B Slot4 Port1	B2025061904	03B	10.84	9.25	2.86	5	-95	780	1060	-9.44	-9.49	-9.26	-9.31	71.84	-0.07	2.3785	1.7375	0.9451	0.6374	73.85	91	81.79	71.3	2000	2.00E-06	2.00E-06	603.16	1056.65	1516.89	1987.17	0.16			
A2026022408383994241	240016222	P174253303455	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:38	0	0	7_HT	Pass	0	1.08	290	881	-6	-5.35	-0.65	-46.3	15.62	1.94	-0.86	272.45	70.11	0.92	3.27	3.27	0	34.81	24.46	73.89	-26.19						1.2	4.93	1.54	-0.34	0.97	0.83	0.71	9.26	8.68	291	1313.04	2.04	0.17	47.92	-14.1	-12.1	2	0	72.61	-1.28	0.33	3871.25	12.68	B Slot4 Port1	B2025061904	03B	9.53	8.64	2.47	5	-95	780	1060	-9.28	-9.33	-9.3	-9.35	71.84	-0.07	2.3785	1.7375	0.9451	0.6374	73.85	91	81.79	71.3	2000	2.00E-06	2.00E-06	581.51	1018.44	1460.38	1909.88	0.16			
A2026022408383994241	240016222	P174253303455	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:38	0	0	8_HT	Pass	0	1.82	290	979	-6	-5.75	-0.25	-53.02	14.83	2.42	-0.6	64.66	79.14	1.11	3.27	3.27	0	34.81	24.46	73.89	-23.76						1.74	4.67	1.19	0.55	0.984	0.6	0.59	9.41	9.41	291	1313.04	2.04	0.16	47.75	-13.7	-11.7	2	0	72.61	-1.28	0.33	3871.25	12.68	B Slot4 Port1	B2025061904	03B	9.08	8.62	2	5	-95	780	1060	-9.3	-9.35	-9.24	-9.3	71.84	-0.07	2.3785	1.7375	0.9451	0.6374	73.85	91	81.79	71.3	2000	2.00E-06	2.00E-06	776.44	1312.46	1841.16	2371.46	0.16			
A2026022408004880788	240016222	P174253303484	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:00	0	0	1_HT	Pass	0	1.65	275	922	-6	-5.69	-0.31	-58.8	15.57	1.08	0.57	822.13	57.15	1.03	3.24	3.24	0	1128.88	23.7	73.69	-25.68						1.57	4.67	1.63	-0.06	0.957	0.87	0.76	9.85	9.56	287	1314.03	3.03	0.16	55.53	-13.5	-11.7	1.8	0	73.58	-0.11	-1.11	3941.25	12.78	A Slot4 Port1	A2025061104	03A	8.68	7.71	2.9	5	-95	780	1050	-9.06	-9.11	-9.09	-9.14	74.41	0.43	2.3736	1.7424	0.9389	0.6386	76.53	94	84.47	73.13	1990	2.00E-06	2.00E-06	718.89	1189.9	1673.9	2163.21	0.65			
A2026022408004880788	240016222	P174253303484	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:00	0	0	2_HT	Pass	0	1.39	275	951	-6	-6.23	0.23	-56.21	14.27	1.34	0.05	418.7	65.25	2.19	3.24	3.24	0	1128.88	23.7	73.69	-23.96						1.61	5.08	1.38	0.23	0.972	0.6	0.78	9.71	9.56	287	1314.04	3.04	0.17	55.66	-13.1	-11.3	1.8	0	73.58	-0.11	-1.11	3941.25	12.78	A Slot4 Port1	A2025061104	03A	9.86	9.09	2.5	5	-95	780	1050	-8.68	-8.74	-8.5	-8.55	74.41	0.44	2.3736	1.7424	0.9389	0.6386	76.53	94	84.47	73.13	1990	2.00E-06	2.00E-06	616.29	1099.39	1590.84	2086.35	0.66			
A2026022408004880788	240016222	P174253303484	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:00	0	0	3_HT	Pass	0	1.74	275	780	-6	-5.95	-0.05	-16.73	14.12	1.33	0.41	58.46	71.51	1.53	3.24	3.24	0	1128.88	23.7	73.69	-26.6						1.9	4.99	1.93	-0.03	0.982	0.9	1.03	9.12	10.15	287	1314.06	3.06	0.17	55.61	-13.7	-11.5	2.2	0	73.58	-0.11	-1.11	3941.25	12.78	A Slot4 Port1	A2025061104	03A	8.92	8.48	3.1	5	-95	780	1060	-8.73	-8.78	-8.58	-8.63	74.41	0.46	2.3736	1.7424	0.9389	0.6386	76.53	94	84.47	73.13	2000	2.00E-06	2.00E-06	686.27	1196.38	1714.1	2230.52	0.68			
A2026022408004880788	240016222	P174253303484	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:00	0	0	4_HT	Pass	0	1.17	275	859	-6	-5.91	-0.09	-22.81	15.04	1.46	-0.29	-622.78	72.39	1.76	3.24	3.24	0	1128.88	23.7	73.69	-28.2						1.22	4.84	1.66	-0.44	0.978	0.66	1	9.26	8.97	287	1314.08	3.08	0.16	55.7	-13.7	-11.7	2	0	73.58	-0.11	-1.11	3941.25	12.78	A Slot4 Port1	A2025061104	03A	9.6	9	2.87	5	-95	780	1060	-8.75	-8.8	-8.65	-8.7	74.41	0.48	2.3736	1.7424	0.9389	0.6386	76.53	94	84.47	73.13	2000	2.00E-06	2.00E-06	607.45	1045.78	1484.64	1930.46	0.7			
A2026022408004880788	240016222	P174253303484	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:00	0	0	5_HT	Pass	0	1.45	320	896	-6	-6.07	0.07	-46.74	15.17	1.58	-0.13	-697.63	75.48	1.48	3.24	3.24	0	1128.88	23.7	73.69	-22.82						1.59	4.97	1.77	-0.18	0.961	0.89	0.88	8.97	10.44	304	1313.75	2.75	0.16	47.78	-13.3	-11.5	1.8	0	73.58	-0.11	-1.11	3941.25	12.78	A Slot4 Port1	A2025061104	03A	9.37	8.32	2.68	5	-95	780	1060	-8.39	-8.44	-8.1	-8.15	74.54	0.07	2.3736	1.7424	0.9389	0.6386	76.64	94	84.47	73.13	2000	2.00E-06	2.00E-06	687.84	1194.38	1712.13	2237.79	0.29			
A2026022408004880788	240016222	P174253303484	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:00	0	0	6_HT	Pass	0	1.37	320	903	-6	-6.06	0.06	-24.9	14.23	1.89	-0.52	-309.42	85.65	1.92	3.24	3.24	0	1128.88	23.7	73.69	-21.47						1.43	4.85	1.68	-0.25	0.947	0.68	1	8.82	9.41	304	1313.79	2.79	0.16	47.59	-13.5	-11.5	2	0	73.58	-0.11	-1.11	3941.25	12.78	A Slot4 Port1	A2025061104	03A	10.02	9	2.68	5	-95	780	1050	-8.67	-8.72	-8.42	-8.48	74.54	0.11	2.3736	1.7424	0.9389	0.6386	76.64	94	84.47	73.13	1990	2.00E-06	2.00E-06	658	1124.67	1611.11	2096.28	0.33			
A2026022408004880788	240016222	P174253303484	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:00	0	0	7_HT	Pass	0	2.06	320	933	-6	-5.81	-0.19	-27.66	14.27	2.12	-0.06	-701.16	76.52	1.48	3.24	3.24	0	1128.88	23.7	73.69	-20.74						2.28	5.08	1.76	0.52	0.984	0.88	0.88	9.26	9.71	304	1313.83	2.83	0.16	47.61	-13.7	-11.7	2	0	73.58	-0.11	-1.11	3941.25	12.78	A Slot4 Port1	A2025061104	03A	8.61	7.8	2.95	5	-95	780	1060	-8.6	-8.65	-8.59	-8.64	74.54	0.16	2.3736	1.7424	0.9389	0.6386	76.64	94	84.47	73.13	2000	2.00E-06	2.00E-06	747.63	1319.91	1901.28	2478.74	0.38			
A2026022408004880788	240016222	P174253303484	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 08:00	0	0	8_HT	Pass	0	2.11	320	1134	-6	-6.06	0.06	-40.02	13.68	2.3	-0.19	-403.96	71.87	0.88	3.24	3.24	0	1128.88	23.7	73.69	-20.51						2.27	4.99	1.42	0.85	0.973	0.7	0.72	9.71	9.56	304	1313.87	2.87	0.16	47.48	-13.3	-11.5	1.8	0	73.58	-0.11	-1.11	3941.25	12.78	A Slot4 Port1	A2025061104	03A	9.46	9.01	2.17	5	-95	780	1060	-8.93	-8.98	-8.9	-8.95	74.54	0.19	2.3736	1.7424	0.9389	0.6386	76.64	94	84.47	73.13	2000	2.00E-06	2.00E-06	779.66	1381.96	1992.94	2610.98	0.41			
A2026022406135505851	240016222	P174253303487	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 06:13	0	0	1_HT	Pass	0	2.05	300	788	-6	-5.73	-0.27	-56.05	14.67	1.33	0.72	484.94	52.4	0.88	3.28	3.27	0.01	701.29	24.05	73.99	-28.63						2.24	5.04	1.55	0.69	0.96	0.81	0.74	9.26	10.15	253	1313.8	2.8	0.17	52.87	-13.7	-11.7	2	0	73.98	-0.01	-0.75	3880	12.72	B Slot6 Port1	B2025061906	03B	8.83	8.09	2.8	5	-95	780	1055	-9.12	-9.17	-9.19	-9.24	73.01	-0.27	2.3883	1.7497	0.9414	0.6398	75.11	93	83.58	71.96	1995	2.00E-06	2.00E-06	711.77	1249.38	1805.42	2357.68	-0.27			
A2026022406135505851	240016222	P174253303487	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 06:13	0	0	2_HT	Pass	0	1.75	300	690	-6	-6.47	0.47	-70.36	14.08	1.72	0.03	1089.35	58.37	1.15	3.28	3.27	0.01	701.29	24.05	73.99	-29.27						1.83	4.88	1.48	0.35	0.987	0.65	0.83	9.26	8.68	253	1313.84	2.84	0.16	52.93	-12.9	-10.9	2	0	73.98	-0.01	-0.75	3880	12.72	B Slot6 Port1	B2025061906	03B	9.84	9.36	2.77	5	-95	780	1055	-8.59	-8.65	-8.39	-8.44	73.01	-0.24	2.3883	1.7497	0.9414	0.6398	75.11	93	83.58	71.96	1995	2.00E-06	2.00E-06	691.87	1199.04	1710.39	2223.17	-0.24			
A2026022406135505851	240016222	P174253303487	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 06:13	0	0	3_HT	Pass	0	2.43	300	788	-6	-6.15	0.15	-42.71	13.72	2.14	0.29	421.58	65.13	1.82	3.28	3.27	0.01	701.29	24.05	73.99	-29.25						2.48	4.84	1.52	0.96	0.988	0.87	0.65	8.68	9.85	253	1313.88	2.88	0.17	52.94	-13.3	-11.3	2	0	73.98	-0.01	-0.75	3880	12.72	B Slot6 Port1	B2025061906	03B	9.62	8.65	2.82	5	-95	780	1060	-8.66	-8.71	-8.52	-8.58	73.01	-0.21	2.3883	1.7497	0.9414	0.6398	75.11	93	83.58	71.96	2000	2.00E-06	2.00E-06	805.58	1394.08	1982.68	2565.83	-0.21			
A2026022406135505851	240016222	P174253303487	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 06:13	0	0	4_HT	Pass	0	1.35	300	652	-6	-5.66	-0.34	-73.85	14.91	1.52	-0.17	219.36	69.53	1.88	3.28	3.27	0.01	701.29	24.05	73.99	-23.01						1.52	5.01	1.65	-0.13	0.995	0.65	1	9.41	9.41	253	1313.91	2.91	0.17	52.83	-13.7	-11.7	2	0	73.98	-0.01	-0.75	3880	12.72	B Slot6 Port1	B2025061906	03B	10.16	9.33	2.33	5	-95	780	1070	-9.03	-9.08	-8.94	-9	73.01	-0.2	2.3883	1.7497	0.9414	0.6398	75.11	93	83.58	71.96	2010	2.00E-06	2.00E-06	609.27	1081.74	1556.87	2028.72	-0.2			
A2026022406135505851	240016222	P174253303487	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 06:13	0	0	5_HT	Pass	0	1.49	362	1243	-6	-6.02	0.02	-44.27	14.71	2.15	-0.66	405.18	46.39	0.88	3.28	3.27	0.01	701.29	24.05	73.99	-29.9						1.66	5	1.82	-0.16	0.969	0.87	0.95	9.26	9.56	307	1314.41	3.41	0.16	55.53	-13.5	-11.5	2	0	73.98	-0.01	-0.75	3880	12.72	B Slot6 Port1	B2025061906	03B	9.91	9.08	2.34	5	-95	780	1050	-8.64	-8.7	-8.4	-8.45	73.13	0.26	2.3883	1.7497	0.9414	0.6398	75.28	93	83.58	71.96	1990	2.00E-06	2.00E-06	681.68	1193.3	1713.06	2240.33	0.27			
A2026022406135505851	240016222	P174253303487	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 06:13	0	0	6_HT	Pass	0	0.97	362	1066	-6	-5.96	-0.04	-25.87	13.86	1.9	-0.93	-131.42	50.17	1.79	3.28	3.27	0.01	701.29	24.05	73.99	-29.38						1.17	5.05	1.5	-0.33	0.942	0.62	0.88	8.97	9.26	307	1314.42	3.42	0.17	55.21	-13.5	-11.7	1.8	0	73.98	-0.01	-0.75	3880	12.72	B Slot6 Port1	B2025061906	03B	9.9	9.17	2.38	5	-95	780	1055	-8.87	-8.93	-8.67	-8.73	73.13	0.26	2.3883	1.7497	0.9414	0.6398	75.28	93	83.58	71.96	1995	2.00E-06	2.00E-06	570.33	997.02	1440.61	1888.49	0.27			
A2026022406135505851	240016222	P174253303487	TP2+TP3 HT TEST	4.00454E+11	T169100001641	T169100001641	Pass	TW83887	2026/2/24 06:13	0	0	7_HT	Pass	0	1.3	362	1137	-6	-6.1	0.1	-47.37	14.55	2.09	-0.79	-294.99	45.66	1.25	3.28	3.27	0.01	701.29	24.05	73.99	-25.45						1.75	5.43	1.67	0.08	0.978	0.86	0.81	9.26	10	307	1314.44	3.44	0.17	55.42	-13.5	-11.5	2	0	73.98	-0.01	-0.75	3880	12.72	B Slot6 Port1	B2025061906	03B	9.13	7.9	2.39	5	-95	780	1075	-8.15	-8.21	-8.21	-8.27	73.13	0.27	2.3883	1.7497	0.9414	0.6398	75.28	93	83.58	71.96	2015	2.00E-06	2.00E-06	569.73	1059.46	1554.69	2055.25	0.28			
